Movie Name,Rating,Runtime,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Thriller,Genre_War,Genre_Western
Husk,5.1,83,51.18020304568528,10356,10356,tt1504403,0,0.409151,5.2,2011,1899488.563,31555208.205,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Stealing Harvard,5.1,85,25.0,13406,13973532,tt0265808,0,0.104804,4.1,2002,48904571.56,103472187.85,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lucky Numbers,5.1,105,31.0,10742,10014234,tt0219952,0,0.14611,4.6,2000,78760466.20075,98965884.825,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Reeker,5.1,90,51.18020304568528,10622,10622,tt0393635,0,0.280055,4.7,2005,2025573.268,31555208.205,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Boss,5.1,143,42.0,11511,11511,tt2571140,0,0.02402,5.9,2013,3451350.606,1100009.1155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Showgirls,5.0,128,20.0,70866,20302961,tt0114436,0,0.77385,5.3,1995,64393509.02,29121254.69,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Twilight Saga: Eclipse,5.0,124,58.0,252359,132142175,tt1325004,0,1.546212,5.9,2010,68000000.0,165524556.362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Flintstones,5.0,91,38.0,83520,130512915,tt0109813,0,0.954392,5.0,1994,67671131.83,165524556.362,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Happening,5.0,91,34.0,212020,64506874,tt0949731,0,0.642656,4.8,2008,60767198.03,165493183.5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Haunting,5.0,113,42.0,78401,91411151,tt0171363,0,0.778786,5.3,1999,78760466.20075,119371095.7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Beverly Hillbillies,5.0,92,37.0,19280,44029386,tt0106400,0,0.262971,5.3,1993,34694390.230000004,49035503.48,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Garfield,5.0,80,27.0,90124,75369589,tt0356634,0,1.648211,5.2,2004,57722269.99,165524556.362,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Superman III,5.0,125,44.0,72581,59950623,tt0086393,0,1.263139,4.7,1983,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A Haunted House,5.0,86,20.0,48272,40041683,tt2243537,0,0.892455,5.5,2013,2340083.382,56294621.18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Casino Royale,5.0,131,48.0,31186,31186,tt0061452,0,1.975304,5.4,1967,78441164.88,165524556.362,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Cyborg,5.0,86,24.0,32736,10166459,tt0097138,0,0.914399,4.8,1989,879492.4695,17882648.26,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Obsessed,5.0,108,25.0,33106,68261644,tt1198138,0,0.415099,5.5,2009,20328008.68,75041189.63,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Miss March,5.0,90,7.0,21958,4542775,tt1151922,0,0.340416,5.3,2009,19392071.575000003,31555208.205,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Cannonball Run II,5.0,108,13.0,16854,28078073,tt0087032,0,0.263945,5.6,1984,4174485.642,58937055.61,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Phantom,5.0,100,53.0,34963,17300889,tt0117331,0,0.347219,4.9,1996,62559753.25,24051985.49,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hot Tub Time Machine 2,5.0,93,29.0,40245,12282677,tt2637294,0,0.661163,5.0,2015,12879994.33,11329473.94,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tooth Fairy,5.0,101,36.0,48142,60022256,tt0808510,0,0.756229,5.2,2010,48000000.0,112462508.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Virus,5.0,99,19.0,29015,14010690,tt0120458,0,0.654013,4.9,1999,78760466.20075,18340733.63,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stay Alive,5.0,85,24.0,33234,23086480,tt0441796,0,0.189838,5.3,2006,9735022.425,29318745.29,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
A Nightmare on Elm Street: The Dream Child,5.0,89,54.0,48221,22168359,tt0097981,0,0.918962,5.6,1989,14071879.51,38993809.6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
See No Evil,5.0,84,17.0,28074,15032800,tt0437179,0,0.266131,4.7,2006,8653353.266,37229965.58,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Leatherface: Texas Chainsaw Massacre III,5.0,85,30.0,18001,5765562,tt0099994,0,0.388685,5.0,1990,19392071.575000003,9622138.006,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Women,5.0,114,27.0,22440,26902075,tt0430770,0,0.436406,4.6,2008,16204586.14,50646974.18,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Addicted,5.0,106,32.0,11603,17382982,tt2205401,0,0.399827,5.3,2014,20255732.68,51704183.665,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Chernobyl Diaries,5.0,86,51.18020304568528,67339,18119640,tt1991245,0,0.70817,4.8,2012,33496898.69,17202650.74,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Garfield: A Tail of Two Kitties,5.0,82,37.0,45089,28426747,tt0455499,0,1.207359,5.2,2006,41557878.23,153274968.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cursed,5.0,97,31.0,34024,19297522,tt0257516,0,0.661616,5.0,2005,39079715.14,21543978.13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Hell Ride,5.0,84,25.0,16153,194287,tt0411475,0,0.363031,5.7,2008,23493025.42,196771.2767,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Revenge of the Nerds II: Nerds in Paradise,5.0,88,28.0,14966,30063289,tt0093857,0,0.233246,6.1,1987,41557878.23,43451882.61,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Paranormal Activity: The Marked Ones,5.0,84,42.0,44215,32462372,tt2473682,0,0.625753,5.3,2013,4680166.764,80838060.61,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hellraiser: Bloodline,5.0,85,21.0,23376,16675000,tt0116514,0,0.670801,4.8,1996,5560866.956,23181864.12,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Down to You,5.0,91,13.0,15444,20035310,tt0186975,0,0.225197,4.7,2000,11396629.03,24908912.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Grudge 2,5.0,102,33.0,50475,39143839,tt0433386,0,0.405342,5.3,2006,21633383.17,42340683.38,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Eye of the Beholder,5.0,109,29.0,15701,16459004,tt0120662,0,0.238749,5.3,1999,19635792.7,425879.5699,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cold Creek Manor,5.0,118,37.0,23918,21384035,tt0331468,0,0.383316,5.3,2003,33377970.81,25347622.44,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Blankman,5.0,92,52.75206611570248,10144,7892208,tt0109288,0,0.149668,4.9,1994,48904571.56,103472187.85,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Say It Isn't So,5.0,95,21.0,13531,5516708,tt0239949,0,0.173806,5.1,2001,30787202.92,49035503.48,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
So Undercover,5.0,94,52.75206611570248,20817,20817,tt1766094,0,0.524246,5.7,2012,19392071.575000003,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deck the Halls,5.0,93,28.0,30699,35092918,tt0790604,0,0.866667,5.1,2006,34694390.230000004,51088391.73,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Porky's II: The Next Day,5.0,98,38.0,12429,33759266,tt0086129,0,0.543688,4.9,1983,14230527.99,73909566.09,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Extraterrestrial,5.0,101,38.0,16275,16275,tt2960930,0,0.339749,4.6,2014,19392071.575000003,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mother of Tears,5.0,102,52.0,10717,58669,tt0804507,0,0.522454,4.6,2007,3680840.039,57786.03361,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Romantics,5.0,95,43.0,12367,103280,tt1403988,0,0.385851,4.8,2010,4500000.0,123820.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lottery Ticket,5.0,99,50.0,11332,24708699,tt0979434,0,0.379104,5.8,2010,19392071.575000003,39300795.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
The Bachelor,5.0,101,31.0,18684,21731001,tt0120596,0,0.67107,4.5,1999,66761695.18,48319257.31,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Elephant White,5.0,91,52.75206611570248,10951,10951,tt1578882,0,0.430191,5.3,2011,9693980.426,56443954.83,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fame,5.0,107,39.0,16692,22455510,tt1016075,0,0.333551,5.3,2009,26271743.97,81493868.88,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Rage,5.0,92,28.0,24962,24962,tt2401807,0,0.662295,5.2,2014,19342912.07,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
American Heist,5.0,94,23.0,17301,17301,tt2923316,0,0.954807,4.3,2014,9210910.508,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tamara,5.0,98,34.0,10622,167723,tt0401815,0,0.278997,4.9,2005,5303675.626,230984.5643,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
An American Haunting,5.0,83,38.0,26372,16298046,tt0429573,0,0.429125,5.6,2005,2442796.038,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Open Season 3,5.0,75,64.54545454545455,12472,12472,tt1646926,0,0.484243,5.3,2010,78760466.20075,165524556.362,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Pallbearer,5.0,98,56.58610567514677,11379,5612586,tt0117283,0,0.219176,4.4,1996,11121733.91,24908912.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Magic Magic,5.0,97,59.0,10165,10165,tt1929308,0,0.220882,5.3,2013,4605455.254,2771808.4285,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartment 143,5.0,80,51.18020304568528,11620,256,tt1757742,0,0.286708,4.6,2011,19392071.575000003,13439.8131725,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Human Race,5.0,87,32.0,10963,10963,tt1427298,0,0.291471,5.1,2013,530730.911,31555208.205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Knock Knock,4.9,99,53.0,99380,36336,tt3605418,0,2.080935,4.8,2015,2299998.988,4796917.449,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Survival Island,4.9,95,65.23290203327171,10122,10122,tt0377309,0,0.613793,4.4,2005,10049069.61,31555208.205,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Twilight Saga: Breaking Dawn - Part 1,4.9,117,45.0,246566,132142175,tt1324999,0,1.888096,5.8,2011,78760466.20075,165524556.362,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Brown Bunny,4.9,93,51.0,16086,365734,tt0330099,0,0.125361,5.5,2004,11544454.0,639647.1986,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wild Wild West,4.9,106,38.0,163995,113805681,tt0120891,0,1.221973,5.2,1999,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Darkest Hour,4.9,89,18.0,62423,21426805,tt1093357,0,1.107689,4.7,2011,29081941.28,62649079.85,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charlie's Angels: Full Throttle,4.9,106,48.0,130483,100830111,tt0305357,0,1.011546,5.3,2003,78760466.20075,165524556.362,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Year One,4.9,97,34.0,100883,43337279,tt1045778,0,0.717595,4.5,2009,60984026.05,63380596.63,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Dracula 2000,4.9,99,26.0,35131,33022767,tt0219653,0,0.481089,4.7,2000,35456179.2,41788066.51,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Silent Hill: Revelation,4.9,95,16.0,65270,17529157,tt0938330,0,0.843149,5.1,2012,18994885.63,49674281.4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Seed of Chucky,4.9,87,46.0,47581,17083732,tt0387575,0,0.924363,4.9,2004,13853344.8,28664468.29,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Herbie Fully Loaded,4.9,101,47.0,49348,66023816,tt0400497,0,1.094959,5.2,2005,55828164.48,73695414.71,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tammy,4.9,97,39.0,53259,84525432,tt2103254,0,0.966048,5.1,2014,18421821.02,92593075.79,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Ghosts of Mars,4.9,98,35.0,56211,8434601,tt0228333,0,0.451722,4.6,2001,34481667.27,17254173.11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Cold Light of Day,4.9,93,22.0,38536,3749061,tt1366365,0,0.828573,4.8,2012,18994885.63,16016091.52,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
High School Musical 3: Senior Year,4.9,112,57.0,65055,90559416,tt0962726,0,1.091878,6.1,2008,67245899.36,156808805.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Police Academy 4: Citizens on Patrol,4.9,88,26.0,44341,28061343,tt0093756,0,0.830933,5.0,1987,38775921.7,53851974.42,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"Honey, I Blew Up the Kid",4.9,89,50.0,45600,58662452,tt0104437,0,0.964004,4.8,1992,62160970.18,91162873.24,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rise: Blood Hunter,4.9,97,52.75206611570248,12292,106398,tt0389328,0,0.229997,4.9,2007,12420436.97,81151921.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
