Movie Name,Rating,Runtime,Genre,Metascore,Votes,Gross,imdb_id,Hit,popularity,vote_average,release_year,budget_adj,revenue_adj,is_major_company
Hollywood Homicide,5.3,116,Action,47.0,38366,30013346,tt0329717,0,0.36744,4.8,2003,78760466.20075,60622086.11,1
My Girl 2,5.3,99,Comedy,56.58610567514677,20394,17359799,tt0110613,0,0.246531,5.3,1994,48904571.56,103472187.85,1
The Resident,5.3,91,Crime,63.25908372827804,28944,28944,tt1334102,0,0.396898,5.6,2011,19387960.85,24145613.0,0
A Good Marriage,5.3,102,Crime,43.0,12178,12178,tt2180994,0,0.716104,5.3,2014,19392071.575000003,31555208.205,0
The Scarlet Letter,5.3,135,Drama,65.23290203327171,15887,10400000,tt0114345,0,0.307976,5.3,1995,71548343.36,14856880.42,0
Ready to Rumble,5.3,107,Comedy,23.0,14877,12372410,tt0217756,0,0.196668,4.4,2000,30391010.74,15667085.22,1
The Colony,5.3,95,Action,28.0,46274,46274,tt1160996,0,1.049952,5.2,2013,14976533.64,31555208.205,0
House of 9,5.3,90,Drama,65.23290203327171,10419,10419,tt0395585,0,0.180244,4.7,2005,6699379.738,31555208.205,0
Moms' Night Out,5.3,98,Comedy,25.0,14230,10429707,tt3014666,0,0.386307,5.7,2014,4605455.254,9606709.78,0
Serving Sara,5.3,99,Comedy,18.0,18179,16930185,tt0261289,0,0.294923,5.1,2002,35155580.41,20523809.66,1
Are You Here,5.3,114,Comedy,37.0,16278,16278,tt1545754,0,0.878843,4.9,2013,19392071.575000003,31555208.205,0
Dunston Checks In,5.3,88,Adventure,54.0,13015,9871065,tt0116151,0,0.220051,5.5,1996,34694390.230000004,49035503.48,1
Eye See You,5.3,96,Crime,63.25908372827804,28637,79161,tt0160184,0,1.039674,5.8,2002,66674376.65,7778235.204,1
The New Daughter,5.3,108,Horror,51.18020304568528,15635,15635,tt0951335,0,0.303296,5.2,2009,10127866.34,31555208.205,0
The Jungle Book 2,5.3,72,Animation,38.0,17185,47887943,tt0283426,0,1.781615,5.6,2003,23707052.9,160828646.8,1
Teaching Mrs. Tingle,5.3,96,Comedy,35.0,21231,8946237,tt0133046,0,0.377269,5.3,1999,17017687.01,11711097.01,0
Tomcats,5.3,95,Comedy,15.0,19103,13558739,tt0246989,0,0.493288,4.8,2001,13546369.28,28854709.89,1
Pink Cadillac,5.3,122,Action,47.0,11982,12143484,tt0098097,0,0.133281,5.4,1989,38775691.855,95963560.38,1
Eight Crazy Nights,5.3,76,Animation,23.0,24106,23443124,tt0271263,0,0.585173,5.5,2002,48904571.56,28891984.6,1
Into the Grizzly Maze,5.3,94,Action,43.0,10334,10334,tt1694021,0,0.429892,5.0,2015,9199995.952,31555208.205,0
Bangkok Dangerous,5.3,99,Action,24.0,57571,15279680,tt0814022,0,0.696406,5.0,2008,45575398.52,43030660.7,0
The Brothers Solomon,5.3,93,Comedy,32.0,11319,900926,tt0784972,0,0.144703,4.9,2007,39168436.81,104396624.4,0
The Haunting in Connecticut 2: Ghosts of Georgia,5.3,100,Drama,26.0,17823,17823,tt1457765,0,0.536513,5.6,2013,10127866.34,31555208.205,0
Demonic,5.3,83,Horror,51.18020304568528,15638,15638,tt1841642,0,0.414913,5.0,2015,2759998.786,3116038.629,0
Post Grad,5.3,88,Comedy,35.0,14682,6373693,tt1142433,0,0.249295,5.1,2009,15246006.51,6510293.799,0
Welcome to Mooseport,5.3,110,Comedy,33.0,13186,14469428,tt0361925,0,0.135381,4.8,2004,34633361.99,16162235.6,1
Little Black Book,5.3,107,Comedy,36.0,18626,20422207,tt0361841,0,0.252151,5.2,2004,40405588.99,25438010.44,0
Twisted,5.3,97,Crime,26.0,22574,25195050,tt0315297,0,0.76787,5.7,2004,57722269.99,29086251.85,1
Edison,5.3,99,Action,52.75206611570248,15724,15724,tt0389957,0,0.499629,5.6,2005,19392071.575000003,31555208.205,0
Unaccompanied Minors,5.3,90,Adventure,43.0,12094,16647384,tt0488658,0,0.297434,5.3,2006,28123398.12,1100009.1155,0
Blood and Chocolate,5.3,98,Drama,33.0,18037,3525161,tt0397044,0,0.467559,5.6,2007,34633361.99,39219376.66,0
Woman on Top,5.3,92,Comedy,41.0,10759,5018450,tt0206420,0,0.322196,5.3,2000,10130336.91,22579555.285,0
Universal Soldier: Regeneration,5.3,97,Action,70.0,26071,26071,tt1288403,0,0.582225,5.3,2009,14229606.08,889742.7104,0
Tim and Eric's Billion Dollar Movie,5.3,93,Comedy,40.0,10415,200803,tt1855401,0,0.113914,4.4,2012,12153439.61,3188436.65,0
Replicant,5.3,100,Action,52.75206611570248,15234,15234,tt0238552,0,0.711201,4.8,2001,20935297.98,9358035.485,0
Santa's Slay,5.3,78,Comedy,56.58610567514677,10727,10727,tt0393685,0,0.479833,4.4,2005,19392071.575000003,31555208.205,0
I Love Trouble,5.3,123,Action,52.75206611570248,12331,30806194,tt0110093,0,0.275024,5.4,1994,66200020.27,43453835.1,1
Infini,5.3,110,Horror,51.18020304568528,14827,14827,tt3327624,0,0.215864,5.0,2015,19392071.575000003,31555208.205,0
Wrecked,5.3,91,Adventure,61.0,16622,4821,tt1316622,0,0.524061,5.3,2010,736168.0078,8020.0,0
Celtic Pride,5.3,91,Comedy,34.0,10356,9255027,tt0115851,0,0.201035,5.0,1996,66200020.27,43453835.1,0
Visions,5.3,82,Horror,51.18020304568528,10942,10942,tt2954474,0,0.515401,5.5,2015,4599997.976,85706038.9,0
Meeting Evil,5.3,89,Crime,63.25908372827804,12451,181,tt1810697,0,0.15305,4.4,2012,14565030.69,498.6157477,0
Krrish 3,5.3,152,Action,52.75206611570248,24197,2191343,tt1029231,0,0.427654,6.2,2013,5820348.991,1100009.1155,0
Zookeeper,5.2,102,Comedy,30.0,63268,80360843,tt1222817,0,1.64314,5.4,2011,77551843.41,164654932.1,1
Doom,5.2,105,Action,34.0,116191,28212337,tt0419706,0,1.001465,4.9,2005,66993797.38,62513387.31,0
The Covenant,5.2,97,Action,19.0,50833,23292105,tt0475944,0,0.357462,5.2,2006,21633383.17,40668024.81,0
Scooby-Doo,5.2,86,Adventure,35.0,119063,132142175,tt0267913,0,1.064405,5.3,2002,78760466.20075,165524556.362,1
Alvin and the Chipmunks,5.2,92,Animation,39.0,90231,132142175,tt0952640,0,1.748315,5.6,2007,63100114.96,165524556.362,0
Lie with Me,5.2,93,Drama,65.23290203327171,16116,16116,tt0418832,0,1.203532,5.0,2005,2456439.237,31555208.205,0
The Mummy: Tomb of the Dragon Emperor,5.2,112,Action,31.0,166072,102491776,tt0859163,0,2.511394,5.1,2008,78760466.20075,165524556.362,1
Mighty Morphin Power Rangers,5.2,95,Action,40.0,29051,38187431,tt0113820,0,0.932073,5.3,1995,21464503.01,94443813.23,1
Spawn,5.2,96,Action,34.0,70338,54967359,tt0120177,0,0.676667,5.0,1997,54338412.84,119327211.7,1
Color of Night,5.2,121,Drama,36.0,25035,19721814,tt0109456,0,0.736742,5.6,1994,58844462.46,29019220.22,0
Queen of the Damned,5.2,101,Drama,30.0,57952,30336800,tt0238546,0,0.698611,5.2,2002,42429148.78,55132569.27,1
Scooby-Doo 2: Monsters Unleashed,5.2,93,Adventure,34.0,61311,84216833,tt0331632,0,1.433373,5.2,2004,24503383.445,165524556.362,1
Lost in Space,5.2,130,Action,42.0,73721,69117629,tt0120738,0,1.282567,4.9,1998,78760466.20075,165524556.362,1
A Nightmare on Elm Street,5.2,95,Crime,35.0,103828,63075011,tt1179056,0,1.074308,5.5,2010,35000000.0,115664037.0,1
Paul Blart: Mall Cop,5.2,91,Action,39.0,113769,20819129,tt1114740,0,1.641739,5.4,2009,26426411.29,165524556.362,1
Bait,5.2,93,Action,52.75206611570248,18575,18575,tt1438173,0,0.365381,5.2,2012,28492328.44,31555208.205,0
The Sweetest Thing,5.2,84,Comedy,32.0,60528,24718164,tt0253867,0,0.821206,5.4,2002,52127239.93,83278442.14,0
Big Momma's House,5.2,99,Action,33.0,88233,117559438,tt0208003,0,1.001503,5.7,2000,37988763.43,165524556.362,1
A Good Day to Die Hard,5.2,98,Action,28.0,210978,67349198,tt1606378,0,2.815499,5.2,2013,78760466.20075,165524556.362,1
Superstar,5.2,81,Comedy,42.0,19872,30628981,tt0167427,0,0.296655,4.8,1999,30391010.74,17348201.97,0
King Solomon's Mines,5.2,100,Action,29.0,14240,15057465,tt0089421,0,0.887605,4.9,1985,25339575.65,482925.6871,0
Friday the 13th Part VII: The New Blood,5.2,88,Horror,13.0,39645,19170001,tt0095179,0,0.485136,5.4,1988,5162894.865,35347392.76,1
Smokey and the Bandit II,5.2,100,Action,41.0,16867,66132626,tt0081529,0,0.76363,5.0,1980,37722622.19,165524556.362,1
Shutter,5.2,85,Horror,37.0,36207,25926543,tt0482599,0,0.503798,5.4,2008,48018283.49,73971558.41,0
Jungle 2 Jungle,5.2,105,Comedy,42.0,25194,59925026,tt0119432,0,0.622046,5.3,1997,67245899.36,156808805.1,1
Apollo 18,5.2,86,Horror,24.0,56777,17686929,tt1772240,0,0.941604,4.9,2011,4846990.213,24780648.49,0
The Transporter Refueled,5.2,96,Action,32.0,43386,16029670,tt2938956,0,1.355822,5.3,2015,22999989.88,66819267.0,0
Malibu's Most Wanted,5.2,86,Comedy,43.0,20351,34308901,tt0328099,0,0.446522,4.7,2003,30306534.84,18885372.1,1
The Lazarus Effect,5.2,83,Horror,31.0,44970,25799043,tt2918436,0,0.599655,4.9,2015,3035998.664,58981843.81,1
The Lords of Salem,5.2,101,Horror,57.0,31228,1163508,tt1731697,0,0.612153,4.7,2012,1424616.422,1107289.762,0
Silent House,5.2,86,Horror,49.0,23524,12555230,tt1767382,0,0.419201,5.2,2011,1938796.085,12700735.19,0
Open Water 2: Adrift,5.2,94,Adventure,58.352808988764046,19352,19352,tt0470055,0,0.704242,5.0,2006,1298002.99,31555208.205,0
The Bag Man,5.2,108,Action,28.0,16654,48817,tt2212008,0,0.800344,5.0,2014,19392071.575000003,52109.80511,0
The Wild,5.2,82,Animation,47.0,26841,37384046,tt0405469,0,1.363623,5.2,2006,78760466.20075,40437169.57,1
Bad Girls,5.2,99,Action,52.75206611570248,13139,15240435,tt0109198,0,0.278598,4.7,1994,34694390.230000004,22420380.13,1
The Medallion,5.2,88,Action,38.0,42823,22108977,tt0288045,0,0.84781,5.3,2003,48599458.44,31555208.205,0
Strange Wilderness,5.2,87,Adventure,12.0,22337,6563357,tt0489282,0,0.44086,4.6,2008,45999979.76,6659357.723,1
Cherry Falls,5.2,92,Horror,51.18020304568528,14230,14230,tt0175526,0,0.150887,4.3,2000,13853344.8,43221543.77,0
The Day,5.2,87,Action,41.0,13027,20502,tt1756799,0,0.368965,4.6,2011,19392071.575000003,31555208.205,0
Simply Irresistible,5.2,96,Comedy,27.0,14501,4394936,tt0145893,0,0.231418,6.2,1999,7854317.08,5758509.073,1
My Super Ex-Girlfriend,5.2,96,Comedy,50.0,65691,22530295,tt0465624,0,0.434505,4.9,2006,34694390.230000004,65869484.07,1
Man of the House,5.2,96,Comedy,56.58610567514677,10062,40070995,tt0113755,0,0.082068,5.4,1995,67245899.36,156808805.1,1
Alex Cross,5.2,101,Action,30.0,34805,25888412,tt1712170,0,0.686877,5.2,2012,42738492.66,28827808.51,0
Empire State,5.2,94,Action,52.75206611570248,22389,22389,tt2171867,0,0.937954,5.0,2013,10296366.88,3406548.302,0
Dominion,5.2,117,Drama,55.0,12321,251495,tt0449086,0,0.453059,4.6,2005,33496898.69,280810.0845,0
Pootie Tang,5.2,81,Action,31.0,14705,3293258,tt0258038,0,0.241272,5.8,2001,3451350.606,1100009.1155,0
Clockstoppers,5.2,94,Action,40.0,14766,36985501,tt0157472,0,0.440499,4.5,2002,31518796.23,47027599.31,1
Ready to Wear,5.2,133,Comedy,48.0,15556,11300653,tt0110907,0,0.536193,6.0,1994,22066673.42,16624521.28,1
Snow Dogs,5.2,99,Adventure,29.0,27839,81172560,tt0281373,0,0.499307,5.3,2002,40004625.99,156808805.1,1
Racing Stripes,5.2,102,Adventure,43.0,17736,49772522,tt0376105,0,0.786786,5.1,2005,33496898.69,104702955.6,0
Mutant Chronicles,5.2,111,Action,52.75206611570248,26793,6820,tt0490181,0,0.32288,5.1,2008,8102293.07,2059162.336,0
Donkey Punch,5.2,99,Crime,43.0,11363,18378,tt0988849,0,0.201483,4.0,2008,19392071.575000003,31555208.205,0
Vamps,5.2,92,Comedy,57.0,10552,2964,tt1545106,0,0.10568,4.7,2012,15195908.5,6780114.573,0
First Kid,5.2,101,Comedy,48.0,11247,26459681,tt0116311,0,0.233055,5.9,1996,67245899.36,156808805.1,1
The Ladies Man,5.2,84,Comedy,22.0,13525,13592872,tt0213790,0,0.279624,5.4,2000,30391010.74,17348201.97,0
Catch That Kid,5.2,91,Action,33.0,10744,16702864,tt0337917,0,0.274886,5.2,2004,20780017.2,19282544.51,0
License to Wed,5.2,91,Comedy,25.0,40029,43799818,tt0762114,0,0.492637,5.1,2007,36808400.39,72888230.03,1
Fathers' Day,5.2,98,Comedy,43.0,16086,28659604,tt0119109,0,0.536259,5.1,1997,78760466.20075,115279131.3,1
Over Her Dead Body,5.2,95,Comedy,30.0,25122,7563670,tt0785007,0,0.421657,5.2,2008,10127866.34,31555208.205,0
Pay the Ghost,5.2,94,Horror,23.0,18186,18186,tt3733778,0,1.036825,5.3,2015,19392071.575000003,31555208.205,0
Arthur and the Revenge of Maltazard,5.2,107,Animation,64.54545454545455,10322,347136,tt0940657,0,0.691392,5.3,2009,78760466.20075,8930475.364,0
Riding the Bullet,5.2,98,Horror,37.0,10315,101107,tt0355954,0,0.266804,4.2,2004,5772226.999,31555208.205,0
The Thaw,5.2,94,Horror,51.18020304568528,12473,12473,tt1235448,0,0.377372,4.7,2009,19392071.575000003,31555208.205,0
Renegade,5.2,124,Adventure,58.352808988764046,12112,12112,tt0276830,0,0.518765,4.8,2004,61185606.19,31555208.205,0
Candyman: Farewell to the Flesh,5.2,95,Horror,41.0,13742,13940383,tt0112625,0,0.355338,4.7,1995,12830494.675,19948226.19,0
Walking with Dinosaurs 3D,5.2,87,Animation,37.0,11661,36076121,tt1762399,0,0.816581,5.0,2013,74882668.22,118451761.5,1
Student of the Year,5.2,146,Comedy,56.58610567514677,19110,326508,tt2172071,0,0.069504,6.6,2012,3451350.606,1100009.1155,0
Quarantine 2: Terminal,5.2,86,Horror,51.18020304568528,20297,20297,tt1699231,0,0.165548,4.3,2011,3877592.17,31555208.205,0
Eddie,5.2,100,Comedy,56.58610567514677,11246,31356117,tt0116168,0,0.254728,5.8,1996,55837955.56,31464760.97,0
Mr. Woodcock,5.2,87,Comedy,41.0,36545,25628629,tt0419984,0,0.529537,4.7,2007,23136708.82,31555208.205,0
My Mom's New Boyfriend,5.2,119,Comedy,56.58610567514677,12066,12066,tt0780534,0,0.282246,5.4,2008,19392071.575000003,31555208.205,0
Rapture-Palooza,5.2,85,Comedy,44.0,12178,12178,tt1879032,0,0.443555,4.7,2013,24503383.445,126018162.165,0
Conan the Barbarian,5.1,113,Action,36.0,100864,21295021,tt0816462,0,1.054256,5.2,2011,78760466.20075,47301797.85,0
Sex Tape,5.1,94,Comedy,36.0,115131,38543473,tt1956620,0,5.701683,5.3,2014,36843642.03,116121496.5,1
The Haunted Mansion,5.1,88,Comedy,34.0,51616,75847266,tt0338094,0,1.004692,5.1,2003,78760466.20075,165524556.362,1
Red Sonja,5.1,89,Action,35.0,43444,6948633,tt0089893,0,0.70478,5.2,1985,36286272.34,14086032.93,0
Eragon,5.1,104,Action,38.0,128390,75030163,tt0449010,0,1.296272,4.8,2006,78760466.20075,165524556.362,1
All Hallows' Eve,5.1,83,Horror,51.18020304568528,10009,10009,tt2900624,0,0.248392,4.7,2013,19392071.575000003,31555208.205,0
Sliver,5.1,107,Drama,38.0,32800,36300000,tt0108162,0,1.038971,4.7,1993,60378798.47,165524556.362,1
"10,000 BC",5.1,109,Action,34.0,133449,94784201,tt0443649,0,1.841839,5.2,2008,78760466.20075,165524556.362,1
The Dukes of Hazzard,5.1,104,Comedy,33.0,80472,80270227,tt0377818,0,0.885834,5.2,2005,55828164.48,123719317.0,1
Nothing But Trouble,5.1,94,Comedy,13.0,26307,8479793,tt0102558,0,0.764796,5.3,1991,64043713.68,13576935.87,1
Return to the Blue Lagoon,5.1,102,Adventure,28.0,20800,2807854,tt0102782,0,0.483931,5.0,1991,17612021.26,4495634.941,1
Hot Pursuit,5.1,87,Action,31.0,52668,34507079,tt2967224,0,1.178831,5.5,2015,32199985.83,47545764.0,1
Miss Congeniality 2: Armed & Fabulous,5.1,115,Action,34.0,77772,48478006,tt0385307,0,0.685198,5.3,2005,78760466.20075,112827163.5,0
Scary Movie 4,5.1,83,Comedy,40.0,125260,90710620,tt0362120,0,1.241836,5.3,2006,48675112.12,165524556.362,0
The Final Destination,5.1,82,Horror,30.0,110456,66477700,tt1144884,0,1.083957,5.5,2009,40656017.36,165524556.362,1
The Three Stooges,5.1,92,Comedy,56.0,32418,44338224,tt0383010,0,0.784114,4.9,2012,28492328.44,52064317.63,0
Return to Sender,5.1,92,Drama,23.0,14089,14089,tt2948790,0,0.696184,5.0,2015,9308100.058,291154.1119,0
First Daughter,5.1,106,Comedy,31.0,24652,9055010,tt0361620,0,0.575292,5.2,2004,34633361.99,73971558.41,0
Abduction,5.1,106,Action,25.0,82002,28087155,tt1600195,0,1.246595,5.5,2011,33928931.49,79575127.38,0
Meet Dave,5.1,90,Adventure,43.0,42460,11802056,tt0765476,0,0.498026,5.1,2008,60767198.03,51297723.01,1
Cosmopolis,5.1,109,Crime,58.0,49003,743636,tt1480656,0,0.359578,4.8,2012,19469757.77,5758827.636,0
"I, Frankenstein",5.1,92,Action,30.0,82593,19075290,tt1418377,0,0.989916,5.1,2014,59870918.3,65539857.91,1
Sorority Row,5.1,101,Horror,24.0,31640,11956207,tt1232783,0,0.319532,5.3,2009,12705005.43,27652312.18,0
The Hills Have Eyes 2,5.1,89,Horror,32.0,65955,20804166,tt0800069,0,1.017441,5.1,2007,15775028.74,80909461.36500001,0
I Spit on Your Grave: Vengeance Is Mine,5.1,92,Horror,51.18020304568528,14532,14532,tt4530884,0,0.527957,5.0,2015,19392071.575000003,757.2509824,0
When a Stranger Calls,5.1,87,Horror,27.0,47246,47860214,tt0455857,0,0.337268,5.4,2006,16225037.37,72436124.46,0
The Cave,5.1,97,Adventure,30.0,40179,15007991,tt0402901,0,0.332997,5.2,2005,33496898.69,16757371.8,0
The Fly II,5.1,105,Drama,36.0,23871,20021322,tt0097368,0,0.486713,4.9,1989,13230183.76,68430105.94,0
G-Force,5.1,88,Animation,41.0,48341,119436770,tt0436339,0,1.324927,5.1,2009,78760466.20075,165524556.362,1
Summer Catch,5.1,104,Comedy,21.0,16353,19693891,tt0234829,0,0.299969,4.8,2001,41870595.97,24252792.74,1
Toys,5.1,118,Adventure,40.0,32861,21452082,tt0105629,0,0.633704,4.9,1992,34694390.230000004,36176023.39,1
Halloween III: Season of the Witch,5.1,98,Horror,50.0,57268,14400000,tt0085636,0,0.310497,4.7,1982,5649106.006,32538850.6,1
Exorcist: The Beginning,5.1,114,Horror,30.0,37958,41821986,tt0204313,0,0.572019,4.6,2004,78760466.20075,90047417.69,0
Agent Cody Banks,5.1,102,Action,41.0,36014,47938330,tt0313911,0,0.275184,4.9,2003,33189874.05,69693773.63,0
Cats & Dogs,5.1,87,Action,47.0,61118,93385515,tt0239395,0,1.134012,5.0,2001,73889287.0,114990388.9,1
A Dirty Shame,5.1,89,Comedy,56.0,13252,1339668,tt0365125,0,0.225831,5.5,2004,17316681.0,2209800.133,0
Saturn 3,5.1,88,Adventure,9.0,10011,10011,tt0079285,0,0.323615,4.9,1980,21586686.2,31555208.205,0
The NeverEnding Story II: The Next Chapter,5.1,89,Adventure,30.0,26794,17373527,tt0100240,0,0.768724,5.7,1990,53404753.29,27175788.09,1
Child's Play 3,5.1,90,Horror,27.0,43763,14960255,tt0103956,0,0.583385,5.5,1991,20814206.95,32918877.11,1
Stealth,5.1,121,Action,35.0,55218,32116746,tt0382992,0,0.606286,5.0,2005,78760466.20075,85900499.92,1
The Order,5.1,102,Horror,21.0,18181,7659747,tt0304711,0,0.556095,4.8,2003,41487342.57,13703631.97,1
An American Werewolf in Paris,5.1,98,Comedy,31.0,26133,26570463,tt0118604,0,0.223151,5.3,1997,29886127.06,36094919.7,0
Swimfan,5.1,85,Drama,29.0,20741,28563926,tt0283026,0,0.173889,5.1,2002,10304221.85,49035503.48,1
My Favorite Martian,5.1,94,Comedy,33.0,14059,36830057,tt0120764,0,0.88284,5.2,1999,78760466.20075,48238729.61,1
Stormbreaker,5.1,93,Action,42.0,25179,652526,tt0457495,0,0.564216,5.0,2006,43266766.33,25892855.69,0
Willow Creek,5.1,80,Horror,62.0,12157,12157,tt2885364,0,0.069606,5.2,2013,19392071.575000003,118799.7301,0
And Soon the Darkness,5.1,91,Drama,65.23290203327171,18331,18331,tt1391034,0,0.385303,5.1,2010,19245416.62,9143655.471,0
Cannibal Ferox,5.1,93,Adventure,58.352808988764046,10378,10378,tt0082700,0,0.210765,4.8,1981,19392071.575000003,31555208.205,0
Fire Down Below,5.1,105,Action,40.0,18571,16228448,tt0119123,0,0.530544,5.0,1997,78760466.20075,21735365.14,1
Get Carter,5.1,102,Action,24.0,35580,14967182,tt0208988,0,0.66065,5.3,2000,78760466.20075,24582519.95,1
Inferno,5.1,95,Action,52.75206611570248,10282,10282,tt0139151,0,0.318024,5.2,1999,19635792.7,49674281.4,0
Everly,5.1,92,Action,35.0,18928,18928,tt1945084,0,1.342839,5.1,2015,19392071.575000003,31555208.205,0
Free Willy 2: The Adventure Home,5.1,95,Adventure,58.352808988764046,19065,30077111,tt0113114,0,0.428023,5.6,1995,48018283.49,73971558.41,1
Dylan Dog: Dead of Night,5.1,107,Action,31.0,15403,1183354,tt1013860,0,0.283241,4.9,2010,20000000.0,4634062.0,0
Grave Encounters 2,5.1,98,Horror,51.18020304568528,26223,26223,tt2231554,0,0.494142,5.1,2012,19392071.575000003,31555208.205,0
Universal Soldier: Day of Reckoning,5.1,114,Action,58.0,20919,5460,tt1659343,0,0.546483,5.1,2012,10922059.24,1331833.054,0
Snow Day,5.1,89,Adventure,34.0,13250,60020107,tt0184907,0,0.136161,4.6,2000,45999979.76,98965884.825,1
The Breed,5.1,91,Action,52.75206611570248,13757,14500,tt0455362,0,0.632401,4.9,2006,19392071.575000003,1812319.368,0
Made in America,5.1,111,Comedy,49.0,17375,44942695,tt0107478,0,0.268507,5.6,1993,33208339.16,73971558.41,1
Vampire Killers,5.1,86,Action,52.75206611570248,20512,20512,tt1020885,0,0.295735,5.1,2009,19392071.575000003,31555208.205,0
Open Windows,5.1,100,Crime,47.0,14807,14807,tt2409818,0,0.81219,5.1,2014,11544454.0,639647.1986,0
The Houses October Built,5.1,91,Horror,51.18020304568528,10054,10054,tt1958043,0,0.095633,5.4,2014,3451350.606,1100009.1155,0
The Son of No One,5.1,90,Action,36.0,17504,28870,tt1535612,0,0.685977,4.8,2011,14540970.64,56443954.83,0
Air,5.1,95,Drama,33.0,12356,12356,tt2091478,0,0.638557,4.7,2015,3684364.203,291303.34281,0
Bless the Child,5.1,107,Crime,17.0,15040,29374178,tt0163983,0,0.513728,4.6,2000,50651684.57,98965884.825,1
The Quiet Ones,5.1,98,Horror,41.0,20783,8496112,tt2235779,0,0.667732,5.1,2014,184218.2102,16427536.39,0
Rebound,5.1,86,Comedy,36.0,13373,16808336,tt0376108,0,0.738384,5.5,2005,50245348.03,18768327.97,1
Freedomland,5.1,113,Crime,43.0,16756,12512886,tt0349467,0,0.87563,5.3,2006,40741068.85,15852540.8,0
Alpha and Omega,5.1,90,Animation,36.0,14827,25077977,tt1213012,0,0.495162,5.5,2010,20000000.0,39300000.0,0
Husk,5.1,83,Horror,51.18020304568528,10356,10356,tt1504403,0,0.409151,5.2,2011,1899488.563,31555208.205,0
Stealing Harvard,5.1,85,Comedy,25.0,13406,13973532,tt0265808,0,0.104804,4.1,2002,48904571.56,103472187.85,1
Lucky Numbers,5.1,105,Comedy,31.0,10742,10014234,tt0219952,0,0.14611,4.6,2000,78760466.20075,98965884.825,1
Reeker,5.1,90,Horror,51.18020304568528,10622,10622,tt0393635,0,0.280055,4.7,2005,2025573.268,31555208.205,0
Boss,5.1,143,Action,42.0,11511,11511,tt2571140,0,0.02402,5.9,2013,3451350.606,1100009.1155,0
Showgirls,5.0,128,Drama,20.0,70866,20302961,tt0114436,0,0.77385,5.3,1995,64393509.02,29121254.69,0
The Twilight Saga: Eclipse,5.0,124,Action,58.0,252359,132142175,tt1325004,0,1.546212,5.9,2010,68000000.0,165524556.362,0
The Flintstones,5.0,91,Comedy,38.0,83520,130512915,tt0109813,0,0.954392,5.0,1994,67671131.83,165524556.362,1
The Happening,5.0,91,Adventure,34.0,212020,64506874,tt0949731,0,0.642656,4.8,2008,60767198.03,165493183.5,1
The Haunting,5.0,113,Fantasy,42.0,78401,91411151,tt0171363,0,0.778786,5.3,1999,78760466.20075,119371095.7,0
The Beverly Hillbillies,5.0,92,Comedy,37.0,19280,44029386,tt0106400,0,0.262971,5.3,1993,34694390.230000004,49035503.48,1
Garfield,5.0,80,Animation,27.0,90124,75369589,tt0356634,0,1.648211,5.2,2004,57722269.99,165524556.362,1
Superman III,5.0,125,Action,44.0,72581,59950623,tt0086393,0,1.263139,4.7,1983,78760466.20075,165524556.362,1
A Haunted House,5.0,86,Comedy,20.0,48272,40041683,tt2243537,0,0.892455,5.5,2013,2340083.382,56294621.18,0
Casino Royale,5.0,131,Comedy,48.0,31186,31186,tt0061452,0,1.975304,5.4,1967,78441164.88,165524556.362,1
Cyborg,5.0,86,Action,24.0,32736,10166459,tt0097138,0,0.914399,4.8,1989,879492.4695,17882648.26,0
Obsessed,5.0,108,Drama,25.0,33106,68261644,tt1198138,0,0.415099,5.5,2009,20328008.68,75041189.63,0
Miss March,5.0,90,Comedy,7.0,21958,4542775,tt1151922,0,0.340416,5.3,2009,19392071.575000003,31555208.205,0
Cannonball Run II,5.0,108,Action,13.0,16854,28078073,tt0087032,0,0.263945,5.6,1984,4174485.642,58937055.61,1
The Phantom,5.0,100,Action,53.0,34963,17300889,tt0117331,0,0.347219,4.9,1996,62559753.25,24051985.49,1
Hot Tub Time Machine 2,5.0,93,Comedy,29.0,40245,12282677,tt2637294,0,0.661163,5.0,2015,12879994.33,11329473.94,1
Tooth Fairy,5.0,101,Comedy,36.0,48142,60022256,tt0808510,0,0.756229,5.2,2010,48000000.0,112462508.0,1
Virus,5.0,99,Action,19.0,29015,14010690,tt0120458,0,0.654013,4.9,1999,78760466.20075,18340733.63,1
Stay Alive,5.0,85,Fantasy,24.0,33234,23086480,tt0441796,0,0.189838,5.3,2006,9735022.425,29318745.29,0
A Nightmare on Elm Street: The Dream Child,5.0,89,Fantasy,54.0,48221,22168359,tt0097981,0,0.918962,5.6,1989,14071879.51,38993809.6,1
See No Evil,5.0,84,Action,17.0,28074,15032800,tt0437179,0,0.266131,4.7,2006,8653353.266,37229965.58,0
Leatherface: Texas Chainsaw Massacre III,5.0,85,Horror,30.0,18001,5765562,tt0099994,0,0.388685,5.0,1990,19392071.575000003,9622138.006,0
The Women,5.0,114,Comedy,27.0,22440,26902075,tt0430770,0,0.436406,4.6,2008,16204586.14,50646974.18,1
Addicted,5.0,106,Drama,32.0,11603,17382982,tt2205401,0,0.399827,5.3,2014,20255732.68,51704183.665,1
Chernobyl Diaries,5.0,86,Horror,51.18020304568528,67339,18119640,tt1991245,0,0.70817,4.8,2012,33496898.69,17202650.74,0
Garfield: A Tail of Two Kitties,5.0,82,Animation,37.0,45089,28426747,tt0455499,0,1.207359,5.2,2006,41557878.23,153274968.6,1
